Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,DebtToIncomeRatio,LoanPurpose,SavingsAccountBalance,CheckingAccountBalance,MonthlyIncome,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalIncome,CreditScore_Income,DebtToIncome_CreditScore,InterestRate_LoanDuration,LoanApproved
28,17203,627,0,4,7,19925,60,0,2,0,317,0.090169693,3,6559,1927,1433.583333,3,96704,2.11425,4.565432728668773,537.2819499,25689,10786281,56.536397511,12.5059056,0
40,82552,545,0,1,16,36918,36,1,1,0,126,0.032877923,1,1879,865,6879.333333,3,7009,2.49418,5.239499050481831,1516.158815,85296,44990840,17.918468035,9.882846108,0
39,90792,614,0,0,18,53609,84,1,0,0,388,0.249349405,1,3369,1746,7566.0,7,56686,2.71609,5.195799014588612,1426.097822,95907,55746288,153.10053467,22.676915016,0
27,41450,587,0,1,2,22656,36,1,2,3,272,0.24755814,0,15326,2097,3454.166667,5,85664,2.14156,4.839631948815943,881.9988157,58873,24331150,145.31662818,8.431933464,0
58,33826,557,0,0,29,47046,12,2,1,0,219,0.419807754,4,42800,350,2818.833333,5,95052,2.33546,4.734429638298577,4412.639045,76976,18841082,233.832918978,2.68977888,0
39,19139,577,2,3,15,15654,84,3,3,2,390,0.382049025,1,7212,614,1594.916667,8,12641,2.52154,4.491360595632463,349.2419078,26965,11043203,220.442287425,16.9447488,0
45,31552,554,0,3,22,15824,60,1,1,2,199,0.095694031,3,436,2527,2629.333333,3,96426,2.43824,4.66056440788023,434.5339514,34515,17479808,53.014493174,13.03251636,0
45,27011,567,0,0,22,13586,72,1,2,0,594,0.121178957,2,5306,1516,2250.916667,5,5285,2.45086,5.175503965798887,380.9959164,33833,15315237,68.708468619,19.285805736,0
54,29945,606,0,0,33,17548,12,1,2,3,391,0.212413589,3,7036,751,2495.416667,3,47715,1.7954800000000002,4.31459108143518,1613.946867,37732,18146670,128.722634934,2.233883544,0
40,47848,587,0,1,16,20959,96,3,0,0,165,0.130184915,3,875,2016,3987.333333,8,110689,2.62459,5.612047754607938,599.975804,50739,28086776,76.418545105,30.2352768,0
37,15000,566,0,0,9,31456,72,1,0,0,595,0.386620556,1,8752,523,1250.0,4,28729,2.6345600000000005,4.942800137573843,836.3914798,24275,8490000,218.827234696,17.590516704,0
49,43911,562,0,0,29,26495,84,1,3,3,303,0.158906971,3,5082,374,3659.25,5,3070,2.7049499999999997,5.0747712854866665,683.4454733,49367,24677982,89.30571770200001,21.632775024,0
42,71286,583,0,3,18,61005,36,2,2,0,420,0.369808874,3,14025,4940,5940.5,3,85849,2.54505,5.105185177836353,2459.974352,90251,41559738,215.598573542,9.382649652,0
56,71717,566,0,0,34,19742,48,2,2,0,776,0.536739576,4,4263,2034,5976.416667,3,97654,2.3174200000000003,4.5417979589585435,607.3808131,78014,40591822,303.794600016,9.901405776,0
35,54570,613,1,1,16,19713,72,0,0,0,299,0.336963878,1,4881,3141,4547.5,7,180807,2.28213,4.843391951927905,512.5193329,62592,33451410,206.558857214,16.890080832,0
58,108990,624,0,1,33,22728,120,3,1,2,468,0.21549464,3,1506,523,9082.5,9,10569,2.65728,5.543882069452777,611.5194145,111019,68009760,134.46865536,36.88155408,0
47,47654,528,2,2,24,17573,60,0,1,3,385,0.12205771,2,9950,1382,3971.166667,7,4667,2.58573,5.38055296414783,557.2688252,58986,25161312,64.44647088,17.370210120000003,0
27,50656,579,0,3,4,60450,60,2,0,2,489,0.37749336,1,1678,1435,4221.333333,2,44175,2.7594999999999996,5.396155483304757,1923.159187,53769,29329824,218.56865544,17.4710964,0
41,155657,577,2,1,20,42282,60,0,2,3,448,0.166672104,3,1081,3917,12971.41667,3,55963,2.5878200000000002,5.2333478959457675,1300.916179,160655,89814089,96.169804008,16.43275812,0
44,43325,572,0,3,21,30431,60,1,2,3,270,0.681969818,0,817,466,3610.416667,6,7260,2.49431,4.777931613156471,854.8706903,44608,24781900,390.086735896,13.6971783,0
45,33304,571,0,1,21,19909,36,1,0,3,651,0.514808323,0,2899,766,2775.333333,10,5522,2.19409,4.597719325926714,751.4947648,36969,19016584,293.955552433,7.610048280000001,0
35,23115,452,0,1,10,32336,72,1,2,0,541,0.200132872,0,3112,1591,1926.25,4,5230,3.21336,5.568740396175782,993.9711597,27818,10447980,90.460058144,22.327826112,0
30,51505,402,0,0,9,19021,48,1,0,3,242,0.302473333,3,10995,2057,4292.083333,5,5332,3.13021,5.5550548242119095,694.4015359,64557,20705010,121.594279866,14.812144367999998,0
37,32302,607,0,3,11,9265,12,1,1,2,410,0.311352887,3,825,681,2691.833333,3,177285,1.7076500000000001,4.309408404874154,851.9348998,33808,19607314,188.991202409,2.228520096,0
48,92250,498,0,1,26,36697,96,2,3,0,546,0.127805731,3,2542,2870,7687.5,6,42950,3.22697,5.526518696249928,1025.89422,97662,45940500,63.647254038,29.320712544000003,0
32,23368,594,0,0,10,56047,60,2,4,0,807,0.226727274,3,4179,793,1947.333333,8,45030,2.6404699999999997,5.278560352975043,1740.446716,28340,13880592,134.676000756,16.717919639999998,0
24,45999,554,0,2,0,34178,24,1,4,2,913,0.319046307,2,860,2194,3833.25,5,62768,2.32178,4.48973677402139,1742.151531,49053,25483446,176.75165407799997,4.837856712000001,0
54,65280,636,0,0,34,24645,60,1,0,0,874,0.359110745,2,1566,2613,5440.0,5,20825,2.11645,4.745216781138666,687.9333721,69459,41518080,228.39443382,13.51024938,0
56,69563,537,0,3,34,8580,48,2,1,0,230,0.18009731,2,7351,1337,5796.916667,8,36893,2.3508,4.868205182610938,278.2999197,78251,37355331,96.71225547,11.375722416,0
46,49521,542,0,1,24,14344,48,2,1,3,267,0.291786722,2,1009,1209,4126.75,5,22645,2.3834400000000002,5.112828121499881,484.7797074,51739,26840382,158.148403324,12.547685472,0
43,20668,520,2,0,21,11218,24,1,2,0,815,0.164744348,1,10493,2536,1722.333333,6,8949,2.26218,4.702228822590411,582.5839921,33697,10747360,85.66706096,5.306629416,0
26,31299,530,0,0,0,16893,60,3,0,3,532,0.53056274,3,573,431,2608.25,2,4713,2.56893,4.7060515721781035,467.9785271,32303,16588470,281.1982522,13.28815284,0
30,77299,548,0,0,7,56918,12,1,2,0,448,0.232401896,1,1229,248,6441.583333,6,90712,2.47918,4.772125228868161,5348.407439,78776,42359852,127.356239008,2.732781504,0
27,51695,494,0,4,6,21961,36,1,1,2,169,0.485684345,4,33047,1267,4307.916667,2,10549,2.59961,4.79907801561925,850.4607811,86009,25537330,239.92806643,8.291213928,0
54,79116,634,0,1,32,41755,24,2,3,2,307,0.158685667,1,7480,1626,6593.0,6,5816,1.99755,4.111309791295227,2062.513497,88222,50159544,100.606712878,4.0566883680000005,0
42,37449,649,0,1,22,19647,60,1,1,2,265,0.19018918,2,2886,2069,3120.75,7,6215,2.00147,4.625538444332724,535.8989007,42404,24304401,123.43277782,12.83736354,0
28,22256,542,0,0,4,21416,36,0,1,0,274,0.173836177,4,2791,282,1854.666667,5,8409,2.35416,4.909437024751412,841.3645833,25329,12062752,94.219207934,8.676925884,0
45,53290,499,0,3,18,21303,108,0,1,3,438,0.246403045,2,3851,10274,4440.833333,4,81821,3.16803,5.300891528790228,543.454046,67415,26591710,122.955119455,30.34740708,0
38,71265,510,0,4,17,34324,36,1,0,0,354,0.122695477,0,1139,809,5938.75,3,74855,2.64324,4.978074256175775,1360.747834,73213,36345150,62.57469327,8.921240388,0
30,38000,601,1,1,5,24824,36,1,3,0,615,0.210969507,2,12910,2506,3166.666667,3,6460,2.09324,4.380693940461944,912.3415097,53416,22838000,126.792673707,6.908572584,0
35,26726,568,2,0,16,49457,60,3,2,3,425,0.495936904,2,3534,892,2227.166667,10,2230,2.70457,5.4651647001714405,1596.095054,31152,15180368,281.692161472,17.92081512,0
18,23569,583,0,3,0,18801,24,2,0,0,398,0.134835634,2,1344,2203,1964.083333,3,6741,2.02301,4.641752804706429,971.1499531,27116,13740727,78.60917462200001,5.171008584,0
27,116887,492,0,0,3,69478,60,2,3,0,227,0.453955744,0,3579,2306,9740.583333,5,5564,3.28478,5.126230583967132,2091.663837,122772,57508404,223.346226048,15.766944000000002,0
45,29633,617,0,3,23,62484,60,1,1,0,548,0.385004168,3,1677,478,2469.416667,3,120846,2.5898399999999997,4.717519199748953,1734.811063,31788,18283561,237.547571656,13.35299244,0
42,53075,658,0,1,23,16708,96,3,1,0,314,0.266549409,1,1799,278,4422.916667,4,46216,2.22708,4.75118305267225,377.3612596,55152,34923350,175.38951112200002,21.670790784,0
20,15000,589,0,0,0,27294,24,0,0,3,1068,0.227540035,4,2507,1117,1250.0,5,11689,2.07794,4.414224337298683,1382.297876,18624,8835000,134.021080615,4.676490360000001,0
43,36206,606,0,3,25,14009,36,2,1,3,225,0.60528436,0,4620,901,3017.166667,6,3567,1.9600899999999999,4.589115568385699,528.2215506,41727,21940836,366.80232216,7.581593412,0
47,15000,627,0,0,27,42545,12,3,2,3,614,0.355455651,1,2226,2583,1250.0,5,7475,1.94045,4.55763421085984,3956.872073,19809,9405000,222.870693177,2.492643552,0
27,32915,603,0,1,7,28133,36,2,0,2,401,0.196774574,1,608,3944,2742.916667,3,101013,2.11633,4.931258034213987,1108.430329,37467,19847745,118.655068122,8.754230088,0
25,34664,520,0,0,5,23687,48,1,1,3,697,0.482749701,1,1652,3062,2888.666667,5,7400,2.5868700000000002,4.674169498424292,744.3293934,39378,18025280,251.02984452,10.48697304,0
19,15000,505,0,3,0,54676,72,2,2,1,316,0.122418934,2,4964,1872,1250.0,7,31790,3.17176,6.157508067392198,1933.421343,21836,7575000,61.82156167,27.298732032,0
49,26732,651,0,3,29,33954,72,0,0,0,476,0.072473068,3,9357,1105,2227.666667,7,10384,2.23454,4.657707697999091,846.9810804,37194,17402532,47.179967268,15.61985352,0
18,30868,586,0,3,0,9759,48,1,1,2,295,0.30000469,3,1376,509,2572.333333,9,22481,2.11759,4.753813690080838,310.648781,32753,18088648,175.80274834000002,10.847397408,0
35,52400,589,0,3,10,19777,60,0,0,3,588,0.326503735,1,17271,569,4366.666667,3,6177,2.30277,4.636169377837699,540.5454599,70240,30863600,192.310699915,12.8964399,0
43,48897,576,0,3,19,22685,60,2,1,0,731,0.256752553,0,2640,4403,4074.75,5,18001,2.39685,4.520519959031261,606.5188872,55940,28164672,147.889470528,12.26106042,0
45,25747,558,0,1,22,33871,60,1,1,0,345,0.3045174,2,9942,1244,2145.583333,5,90857,2.59871,5.1637777643891685,1027.482902,36933,14366826,169.9207092,15.99876048,0
69,36485,665,0,3,44,13220,72,0,0,3,213,0.65228594,0,1699,475,3040.416667,3,8320,1.9572,4.349113944241976,308.3956915,38659,24262525,433.7701501,13.618650312,0
35,40141,569,0,1,17,21959,36,2,1,0,649,0.164505746,2,5582,8155,3345.083333,9,12601,2.22459,4.781298997134565,848.4346695,53878,22840229,93.603769474,8.229895236,0
48,15000,591,0,0,25,39526,84,1,0,0,245,0.177880757,0,7147,1335,1250.0,7,11990,2.69026,5.161875957440279,1042.410444,23482,8865000,105.127527387,22.381769256,0
23,50188,591,0,1,4,8472,36,0,0,0,409,0.346241468,1,2723,309,4182.333333,5,42018,1.9797200000000001,4.774727866590932,327.0575865,53220,29661108,204.628707588,8.207289432,0
30,40833,592,0,1,5,21051,84,1,1,3,228,0.212793363,4,1453,4114,3402.75,3,10035,2.5005100000000002,5.138450651704266,551.8722507,46400,24173136,125.973670896,22.179087084000003,0
20,105112,537,0,0,0,24475,48,2,0,0,295,0.31293622,3,6978,535,8759.333333,5,46943,2.50975,4.90252083116431,798.3996525,112625,56445144,168.04675014,11.53666104,0
34,34449,571,0,0,9,16481,60,2,4,0,694,0.267225016,1,3468,1875,2870.75,7,7530,2.35981,4.752715508001716,460.7171256,39792,19670379,152.585484136,13.55298282,0
55,23661,587,0,0,32,16187,96,0,0,0,551,0.37428139,4,3381,4349,1971.75,7,57755,2.57687,5.197141714442662,413.1024073,31391,13889007,219.70317593,25.929870720000004,0
32,51083,595,0,3,10,18244,60,0,3,3,264,0.242934998,4,12880,533,4256.916667,4,27235,2.25744,4.682327679690946,503.0933996,64496,30394385,144.54632381000002,13.1545155,0
26,43237,548,0,0,3,18672,48,0,2,2,370,0.094254969,0,16493,692,3603.083333,10,4746,2.39672,4.558324494811662,575.9674645,60422,23693876,51.651723012,9.973594656,0
35,45035,540,0,0,13,28105,36,2,2,0,597,0.481534515,2,623,790,3752.916667,9,67003,2.43105,4.468167510288753,1043.974511,46448,24318900,260.0286381,7.187227524,0
18,129757,454,0,1,0,17718,120,2,0,2,615,0.524641217,3,444,2794,10813.08333,5,2833,3.45718,5.684225470545657,497.5844993,132995,58909678,238.187112518,38.77250304,0
39,42530,580,0,3,15,54783,36,1,0,0,598,0.334511366,0,2415,108,3544.166667,6,5090,2.49783,4.848793550977398,2135.247134,45053,24667400,194.01659228,8.463887604,0
28,25001,494,1,0,3,38875,48,0,1,0,287,0.344714627,1,1587,1332,2083.416667,5,14689,2.86875,4.926543565218925,1273.223948,27920,12350494,170.289025738,11.64999912,0
37,49146,566,0,0,13,54581,24,3,1,3,1775,0.239522804,1,6414,723,4095.5,10,113047,2.46581,5.101550774029403,2941.238575,56283,27816636,135.569907064,6.2461968720000005,0
48,49217,578,1,0,27,20058,60,3,1,3,802,0.712359376,3,6713,2838,4101.416667,5,2487,2.3605799999999997,4.708190013157923,555.8869463,58768,28447426,411.743719328,13.30023192,0
61,77528,593,1,0,36,17775,108,1,4,3,237,0.171382642,1,5019,667,6460.666667,7,30697,2.66275,5.578811683503933,491.9830886,83214,45974104,101.629906706,33.612990984,0
43,54093,636,0,1,21,19460,12,2,3,0,430,0.547972582,1,8405,252,4507.75,1,7070,1.6646,3.649219094546119,1741.007875,62750,34403148,348.510562152,1.598016,0
40,42347,441,0,1,18,24573,48,2,1,3,251,0.19157114,1,1716,3579,3528.916667,3,7482,2.9907299999999997,5.590118558671184,902.7210334,47642,18675027,84.48287274,14.99972424,0
48,32932,650,0,1,27,15419,120,1,2,3,279,0.316503015,0,708,232,2744.333333,6,3110,2.45419,4.86697584748476,336.6051048,33872,21405800,205.72695975,28.42494468,0
38,77958,604,0,3,14,40472,96,2,2,0,523,0.284681479,3,2146,11494,6496.5,6,23344,2.73472,5.245354945091895,1046.714282,91598,47086632,171.947613316,26.41319856,0
59,60276,633,0,0,34,25424,36,3,3,0,131,0.514623154,3,2228,662,5023.0,3,5280,1.93924,4.554873016890811,954.5497982,63166,38154708,325.75645648200003,7.468872552,0
37,64547,529,0,1,16,33813,36,1,1,2,251,0.164009168,0,4784,226,5378.916667,5,1761,2.54313,5.021084783191776,1348.180477,69557,34145363,86.76084987200001,9.076065264,0
58,33665,620,0,3,35,18365,60,2,1,0,439,0.35604078,0,694,1282,2805.416667,7,28505,2.13365,4.655243301912372,503.7949848,35641,20872300,220.7452836,13.002774120000002,0
27,51524,527,0,1,3,13678,48,1,0,0,313,0.033324123,1,970,6059,4293.666667,6,5905,2.4517800000000003,5.09583065848935,460.9351835,58553,27153148,17.561812821,12.464395248,0
28,49042,553,0,3,8,24701,48,2,0,2,347,0.063424666,3,1618,535,4086.833333,6,158632,2.43201,5.0954671032202725,832.3479979,51195,27120226,35.073840298,12.4626168,0
68,49501,602,0,1,44,13878,60,1,1,3,509,0.023732178,1,8465,304,4125.083333,3,20345,2.1787799999999997,4.500730574029065,369.6661824,58270,29799602,14.286771156,12.15394542,0
44,36498,642,0,1,26,16100,36,2,1,0,494,0.44608011,0,3550,2174,3041.5,2,22856,1.8010000000000002,4.418296085596799,594.4143012,42222,23431716,286.38343062,7.027682508,0
39,15000,620,0,1,19,12533,60,1,0,0,392,0.397022113,0,206,279,1250.0,4,74282,2.07533,4.297800460700799,321.4763844,15485,9300000,246.15371006,11.08265328,0
40,40516,609,0,3,14,54193,48,1,4,3,629,0.277392224,1,3626,2272,3376.333333,5,21479,2.44693,5.13606766894674,1838.822155,46414,24674244,168.93186441600002,12.662011728,0
48,51643,603,0,0,26,31918,60,1,1,1,324,0.632892321,1,9721,3772,4303.583333,4,106706,2.35418,4.781837857978875,897.3273593,65136,31140729,381.634069563,13.71958398,0
33,15000,588,0,3,11,12772,36,2,2,0,499,0.48879843,1,4678,882,1250.0,5,10205,2.03772,4.147688826322437,456.6500883,20560,8820000,287.41347684,6.193196136,0
51,33150,640,0,3,32,48393,48,0,1,3,622,0.182046126,2,1032,5274,2762.5,5,27850,2.23393,4.744554531249482,1538.125054,39456,21216000,116.50952064,10.805182896,0
45,60272,587,0,3,21,30012,36,0,2,1,269,0.160129003,0,3262,5670,5022.666667,3,138793,2.2151199999999998,4.806362408308387,1163.338504,69204,35379664,93.995724761,8.316403056,0
54,31425,578,0,1,29,17540,12,2,3,0,614,0.39437012,0,3989,800,2618.75,6,77014,1.9354,4.579574336114657,1632.984112,36214,18163650,227.94592936,2.516700132,0
39,30018,583,0,0,16,17216,24,1,0,2,145,0.13377695,0,10156,469,2501.5,3,7195,2.00716,4.354436886670881,867.5095852,40643,17500494,77.99196185000001,4.550668944,0
36,34864,580,0,1,17,25534,60,2,0,3,267,0.122949201,1,1321,466,2905.333333,5,32838,2.40534,4.964192028920718,744.1249717,36651,20221120,71.31053657999999,14.7859215,0
41,65051,478,0,4,20,35577,24,2,1,0,386,0.218620748,3,5040,99,5420.916667,5,13088,2.71577,5.083800920571143,1913.915921,70190,31094378,104.500717544,6.202807632000001,0
53,76202,614,0,3,29,18743,96,1,0,2,339,0.074636501,1,1397,2740,6350.166667,8,44948,2.46743,5.215304756195941,480.7375328,80339,46788028,45.82681161399999,26.111427552,0
18,44425,574,0,3,0,33360,24,1,1,0,245,0.17652699,3,24450,4068,3702.083333,7,16322,2.2136,4.5928003984497305,1715.762936,72943,25499950,101.32649226,5.06251572,0
54,45165,582,2,0,30,30135,24,1,0,3,358,0.247015054,1,7807,1876,3763.75,4,46390,2.14135,5.005463455065874,1609.177398,54848,26286030,143.762761428,6.013119456,0
55,37427,562,0,0,31,12524,72,0,0,3,254,0.112558665,1,3179,1752,3118.916667,4,8524,2.46524,4.684268950433994,314.2513856,42358,21033974,63.25796973,15.798510432,0
20,58613,442,1,1,1,35941,24,1,1,3,636,0.440988742,2,1457,1076,4884.416667,5,61489,2.89941,5.136122924930827,1943.196492,61146,25906946,194.917023964,6.331142088,0
42,38077,646,0,4,19,20190,48,1,2,0,450,0.106617057,3,2324,971,3173.083333,9,5869,1.9219,4.255993385803131,594.2791422,41372,24597742,68.874618822,8.694470255999999,0
59,66769,641,0,3,35,92089,12,2,1,1,513,0.154687978,0,3957,364,5564.083333,5,1011,2.36589,5.004316956388753,8754.455749,71090,42798929,99.154993898,3.005182584,0
46,46412,628,2,1,23,18741,24,3,4,0,1432,0.083381531,2,3498,214,3867.666667,4,144921,1.7974100000000002,4.417814674700603,949.4228321,50124,29146736,52.363601468,4.68410076,0
43,32682,555,0,1,22,27505,48,0,1,2,1230,0.3623457,0,2505,2419,2723.5,7,1381,2.45005,4.815654690693676,884.4494162,37606,18138510,201.1018635,11.131454448,0
21,44482,552,0,3,1,9741,48,1,2,0,681,0.449910015,2,6603,1135,3706.833333,6,10856,2.28741,4.980861903325568,321.9466769,52220,24554064,248.35032828,11.908312944,0
59,22932,636,0,0,33,19728,24,1,1,0,242,0.224106088,2,10590,6195,1911.0,6,102841,1.76728,4.210053859512964,982.2790955,39717,14584752,142.531471968,4.253892840000001,0
44,50641,634,0,1,24,19461,36,1,1,2,793,0.32368779,1,774,2098,4220.083333,5,30045,1.8746099999999999,4.263184924443227,705.2689158,53513,32106394,205.21805886,6.542908452,0
59,36987,644,0,1,36,23653,60,2,4,2,237,0.034300461,2,257,8692,3082.25,4,15769,2.06653,4.137791657394073,589.3820338,45936,23819628,22.089496884,10.27279188,0
28,35170,593,0,1,7,28062,48,0,3,0,352,0.403909887,1,762,590,2930.833333,3,64565,2.26562,5.043958425681163,937.3790236,36522,20855810,239.518562991,12.211927968,0
24,24942,564,0,3,0,25019,36,3,2,0,221,0.400250201,3,1981,894,2078.5,2,1565,2.28019,5.0501433048973965,1001.431564,27817,14067288,225.74111336400003,9.181421064,0
55,16802,632,1,2,31,17608,36,3,2,3,440,0.265080922,1,847,1494,1400.166667,5,1822,1.86608,4.194137897113064,632.9626729,19143,10618864,167.531142704,6.332685371999999,0
31,28465,576,0,3,8,10436,36,1,0,0,357,0.192854999,0,8686,2995,2372.083333,2,7039,2.07436,4.558326864102661,391.9903163,40146,16395840,111.084479424,7.480203767999999,0
30,15926,504,0,3,9,36613,72,1,0,0,884,0.420586946,0,3036,1375,1327.166667,4,36047,2.99613,4.897538248957327,963.5904663,20337,8026704,211.975820784,17.269834248000002,0
47,63522,593,0,1,22,17588,84,2,0,2,456,0.124325886,3,1132,6036,5293.5,5,7076,2.46088,4.978745705496515,442.7988195,70690,37668546,73.725250398,20.821843392,0
54,15885,557,0,3,30,29784,60,1,1,0,434,0.477740789,0,13189,3691,1323.75,4,219411,2.56284,5.0925073686741,890.5770602,32765,8847945,266.101619473,15.56017878,0
40,85431,602,2,0,15,45739,72,1,1,1,488,0.328679301,0,3351,884,7119.25,3,4083,2.59739,5.122333355024836,1267.060682,89666,51429462,197.864939202,18.89157528,0
25,30900,540,2,1,2,41589,84,1,2,0,169,0.386918828,4,274,1835,2575.0,3,21275,2.96589,5.59692703186311,1226.449745,33009,16686000,208.93616712,26.313497448000003,0
33,95503,595,0,3,11,15587,24,3,0,3,572,0.041160571,0,7247,446,7958.583333,3,21878,1.93087,4.461866302344793,792.6144241,103196,56824285,24.490539745,4.777980216,0
31,36318,552,0,0,10,19660,36,2,0,0,491,0.499833952,2,7379,542,3026.5,3,5181,2.2866,4.505686651332957,733.6568759,44239,20047536,275.908341504,7.308436392,0
52,34229,541,0,3,28,15293,48,0,0,2,814,0.289985183,0,12187,1057,2852.416667,9,68505,2.39793,4.7052875576313085,482.9833114,47473,18517889,156.881984003,10.627070880000002,0
33,15000,618,0,4,10,32929,72,2,0,0,151,0.568017665,2,11104,7034,1250.0,6,5607,2.38929,4.983897641404767,883.7686887,33138,9270000,351.03491697,17.884249704000002,0
26,36262,502,0,3,0,12292,24,1,3,1,546,0.27771223,4,4986,633,3021.833333,5,19508,2.36292,4.547053804388067,629.6761505,41881,18203524,139.41153946,4.962167592,0
18,54625,604,0,1,0,21998,96,1,1,3,191,0.453596223,3,1848,739,4552.083333,3,57860,2.54998,5.056780942457365,540.1082918,57212,32993500,273.97211869200004,24.54819216,0
